wavelengths,flux
1.3971458773784355,-36.32120879741534
1.3987315010570824,-36.31767054026185
1.4003171247357293,-36.31877621606626
1.4019027484143765,-36.31682492461036
1.4034883720930234,-36.31313047248283
1.4050739957716702,-36.31584000228511
1.4066596194503171,-36.310494813727
1.408245243128964,-36.31055830424166
1.409830866807611,-36.30681175055838
1.4114164904862578,-36.30735628402886
1.4130021141649047,-36.30618642243424
1.4145877378435519,-36.310363223917754
1.4161733615221987,-36.301232576554916
1.4177589852008456,-36.30254327812245
1.4193446088794925,-36.29685104370707
1.4209302325581397,-36.30190680775464
1.4225158562367866,-36.305781823725994
1.4241014799154335,-36.29423596894849
1.4256871035940804,-36.30409276747006
1.4272727272727272,-36.29231992859908
1.4288583509513741,-36.29874306483362
1.430443974630021,-36.29946078462145
1.4320295983086682,-36.30078248584929
1.433615221987315,-36.29585611288355
1.435200845665962,-36.28944510941
1.4367864693446089,-36.31048016751587
1.4383720930232557,-36.291284500163194
1.4399577167019029,-36.28950968606916
1.4415433403805498,-36.29514787949797
1.4431289640591967,-36.29632799501957
1.4447145877378436,-36.271142622336214
1.4463002114164905,-36.29690403872108
1.4478858350951374,-36.29637976454198
1.4494714587737842,-36.288915704893476
1.4510570824524311,-36.28926682635338
1.4526427061310783,-36.27441903447079
1.4542283298097252,-36.29084191167695
1.455813953488372,-36.28161222879649
1.4573995771670192,-36.27388980704005
1.458985200845666,-36.28078109225217
1.460570824524313,-36.268183706948314
1.4621564482029599,-36.28337010108395
1.4637420718816068,-36.28896849344173
1.4653276955602537,-36.28019809305154
1.4669133192389006,-36.271768334542
1.4684989429175475,-36.27423590453472
1.4700845665961944,-36.28658848134455
1.4716701902748415,-36.27134547562899
1.4732558139534884,-36.26769579075128
1.4748414376321353,-36.301931953739384
1.4764270613107824,-36.28203758245466
1.4780126849894293,-36.30709731509156
1.4795983086680762,-36.301227138267464
1.481183932346723,-36.30038046585367
1.48276955602537,-36.3326473090333
1.4843551797040169,-36.40786814793229
1.4859408033826638,-36.46281554197835
1.4875264270613107,-36.84209685567143
1.4891120507399578,-36.61213866380507
1.4906976744186047,-36.58527964101353
1.4922832980972516,-36.58501761536305
1.4938689217758987,-36.523322128132726
1.4954545454545456,-36.51002212948597
1.4970401691331925,-36.66623840859095
1.4986257928118394,-36.696517834662856
1.5002114164904863,-36.71736989678523
1.5017970401691332,-36.66150912841896
1.50338266384778,-36.83759495875306
1.504968287526427,-36.706115665916464
1.5065539112050739,-36.95042680824206
1.508139534883721,-36.74784119703975
1.5097251585623679,-36.69321383969484
1.5113107822410148,-37.107522109316655
1.512896405919662,-36.83001401548029
1.5144820295983088,-36.80067213739793
1.5160676532769557,-36.890479776799246
1.5176532769556026,-36.87068566690417
1.5192389006342495,-36.789027845465796
1.5208245243128964,-36.92212252235036
1.5224101479915433,-36.69217109034305
1.5239957716701902,-36.78628532719419
1.525581395348837,-36.68619763542981
1.5271670190274842,-36.72225699854922
1.528752642706131,-36.730872781728415
1.530338266384778,-36.84727382356018
1.531923890063425,-36.79050252402765
1.533509513742072,-36.78321341324713
1.535095137420719,-36.76801839336997
1.5366807610993658,-36.68892368544469
1.5382663847780127,-36.66750856761892
1.5398520084566596,-36.675970533771476
1.5414376321353065,-36.682457195122296
1.5430232558139534,-36.607769578332885
1.5446088794926003,-36.95705626015311
1.5461945031712474,-36.638944548390036
1.5477801268498943,-36.736360020750176
1.5493657505285412,-36.565696005651965
1.5509513742071883,-36.756779554112846
1.5525369978858352,-36.57833444356028
1.554122621564482,-36.78494111914701
1.555708245243129,-36.7481395463415
1.557293868921776,-36.699119824051664
1.5588794926004228,-36.74795117960352
1.5604651162790697,-36.75057381547516
1.5620507399577166,-36.76885723635718
1.5636363636363637,-36.688666267752964
1.5652219873150106,-36.94648218374701
1.5668076109936575,-36.655251385724746
1.5683932346723046,-36.734505922735146
1.5699788583509515,-36.75284081865676
1.5715644820295984,-36.716923798644096
1.5731501057082453,-36.65897171063688
1.5747357293868922,-36.90446836791591
1.576321353065539,-36.776999822469335
1.577906976744186,-36.78574552011568
1.579492600422833,-36.755506272023524
1.5810782241014798,-36.83099258486805
1.582663847780127,-36.705490084533714
1.5842494714587738,-36.77997608066306
1.5858350951374207,-36.97184970666871
1.5874207188160678,-36.682284554975055
1.5890063424947147,-36.787301686872034
1.5905919661733616,-36.925113550471785
1.5921775898520085,-36.71797300588306
1.5937632135306554,-36.82885523314539
1.5953488372093023,-36.85793722471621
1.5969344608879492,-36.844363998578245
1.5985200845665961,-36.52829192867584
1.600105708245243,-36.872449302928544
1.6016913319238901,-36.84959895802117
1.603276955602537,-36.67549692655632
1.604862579281184,-36.671235560765815
1.606448202959831,-36.68903501558742
1.608033826638478,-36.7642758765835
1.6096194503171248,-36.669967287991554
1.6112050739957717,-36.68246678982087
1.6127906976744186,-36.56168561913777
1.6143763213530655,-36.773553604074806
1.6159619450317124,-36.657674707992605
1.6175475687103593,-36.576255829553574
1.6191331923890062,-36.50741248599094
1.6207188160676533,-36.72447107876617
1.6223044397463002,-36.40660870804836
1.6238900634249471,-36.60516728792909
1.6254756871035942,-36.49775084439448
1.6270613107822411,-36.552834810864695
1.628646934460888,-36.428621080829366
1.630232558139535,-36.44536296548603
1.6318181818181818,-36.529546839742274
1.6334038054968287,-36.59941219757501
1.6349894291754756,-36.46344338123645
1.6365750528541225,-36.44889391900519
1.6381606765327694,-36.42328282732387
1.6397463002114165,-36.58861818990238
1.6413319238900634,-36.504066380840214
1.6429175475687106,-36.50313855369067
1.6445031712473575,-36.38018276866468
1.6460887949260044,-36.50095869000733
1.6476744186046512,-36.48355293162876
1.6492600422832981,-36.47921514045552
1.650845665961945,-36.35223914994688
1.652431289640592,-36.528682218541675
1.6540169133192388,-36.42749291554835
1.6556025369978857,-36.388628636690335
1.6571881606765329,-36.41507391222141
1.6587737843551797,-36.396082422222435
1.6603594080338266,-36.412396133670605
1.6619450317124738,-36.42110037227193
1.6635306553911207,-36.358073501177515
1.6651162790697676,-36.43827019472331
1.6667019027484145,-36.40866643006787
1.6682875264270614,-36.35310117766559
1.6698731501057082,-36.38378938642058
1.6714587737843551,-36.3244520560758
1.673044397463002,-36.32106867907814
1.674630021141649,-36.38414666694742
1.676215644820296,-36.303343006489
1.677801268498943,-36.354760722181396
1.6793868921775899,-36.3203150238427
1.680972515856237,-36.31744862327688
1.6825581395348839,-36.300592505644126
1.6841437632135308,-36.30022674706525
1.6857293868921777,-36.26752101240564
1.6873150105708246,-36.351102301867726
1.6889006342494715,-36.216470975687336
1.6904862579281184,-36.24238000489761
1.6920718816067652,-36.30883740719779
1.6936575052854121,-36.26022602915795
1.6952431289640593,-36.233314037432926
1.6968287526427062,-36.25206164338302
1.698414376321353,-36.1943881479955
1.7000000000000002,-36.24596887289077
1.701585623678647,-36.24379187445958
1.703171247357294,-36.18706644597705
1.7047568710359409,-36.23394412817919
1.7063424947145878,-36.19162905596097
1.7079281183932347,-36.215714661192166
1.7095137420718816,-36.170664889955084
1.7110993657505285,-36.17282473860532
1.7126849894291754,-36.181186617059666
1.7142706131078225,-36.15132200091751
1.7158562367864694,-36.15728252999573
1.7174418604651163,-36.15345117190007
1.7190274841437634,-36.171316415554706
1.7206131078224103,-36.1227464686522
1.7221987315010572,-36.11758644690092
1.723784355179704,-36.13113813490596
1.725369978858351,-36.12340227762605
1.7269556025369979,-36.140307336314784
1.7285412262156448,-36.10642548230092
1.7301268498942917,-36.09679824201097
1.7317124735729388,-36.11035080783342
1.7332980972515857,-36.13098909630071
1.7348837209302326,-36.088927787950574
1.7364693446088797,-36.09640799292591
1.7380549682875266,-36.09183496577555
1.7396405919661735,-36.08605416826836
1.7412262156448204,-36.103031986749365
1.7428118393234673,-36.06776157066031
1.7443974630021142,-36.077403374467394
1.745983086680761,-36.066990060513156
1.747568710359408,-36.07968799142004
1.7491543340380549,-36.073237979347894
1.750739957716702,-36.061404646077655
1.7523255813953489,-36.06916128191103
1.7539112050739958,-36.062496066614706
1.755496828752643,-36.06296415711409
1.7570824524312898,-36.064654599725706
1.7586680761099367,-36.0529048427156
1.7602536997885836,-36.05547103086963
1.7618393234672305,-36.05439051102802
1.7634249471458774,-36.052004470141725
1.7650105708245243,-36.05146100408202
1.7665961945031712,-36.05333788582562
1.768181818181818,-36.04986236930948
1.7697674418604652,-36.0531028019111
1.771353065539112,-36.04697075718153
1.772938689217759,-36.04876710787981
1.774524312896406,-36.04644040014558
1.776109936575053,-36.046152882169785
1.7776955602537,-36.048689493079344
1.7792811839323468,-36.0508647319391
1.7808668076109937,-36.050601792945336
1.7824524312896406,-36.04910562686304
1.7840380549682875,-36.0512103516149
1.7856236786469344,-36.055413519924905
1.7872093023255813,-36.05801021295718
1.7887949260042284,-36.061725641332565
1.7903805496828753,-36.06971650458848
1.7919661733615222,-36.060661585701894
1.7935517970401693,-36.074734808657084
1.7951374207188162,-36.09195814210158
1.796723044397463,-36.087233263520446
1.79830866807611,-36.09106526702292
1.799894291754757,-36.07283859970758
1.8014799154334038,-36.10318678514064
1.8030655391120507,-36.11143670139129
1.8046511627906976,-36.071883364948384
1.8062367864693447,-36.115505139690406
1.8078224101479916,-36.11782687169342
1.8094080338266385,-36.0724360463989
1.8109936575052856,-36.109040827617044
1.8125792811839325,-36.098234460554444
1.8141649048625794,-36.07080373669381
1.8157505285412263,-36.10203224442475
1.8173361522198732,-36.092785798902966
1.81892177589852,-36.06725566746662
1.820507399577167,-36.091497832275095
1.822093023255814,-36.08117910276181
1.8236786469344608,-36.0768153101383
1.825264270613108,-36.08291521969714
1.8268498942917548,-36.059674240753644
1.8284355179704017,-36.065830341968535
1.8300211416490488,-36.09076341711781
1.8316067653276957,-36.084830827369636
1.8331923890063426,-36.07492255519866
1.8347780126849895,-36.05633016194129
1.8363636363636364,-36.0780161725188
1.8379492600422833,-36.06067396745745
1.8395348837209302,-36.18051244411474
1.841120507399577,-36.18401399712108
1.842706131078224,-36.191615843210165
1.8442917547568711,-36.10549684301714
1.845877378435518,-36.11664045204773
1.847463002114165,-36.119588944955424
1.849048625792812,-36.08305226150661
1.850634249471459,-36.09628209063754
1.8522198731501058,-36.077445996891676
1.8538054968287527,-36.092856211931256
1.8553911205073996,-36.07111339384454
1.8569767441860465,-36.09980093057697
1.8585623678646934,-36.07732403210789
1.8601479915433403,-36.10039620758958
1.8617336152219872,-36.086482959699325
1.8633192389006343,-36.103829630705725
1.8649048625792812,-36.095820168494996
1.8664904862579281,-36.12706906314303
1.8680761099365752,-36.08824579118149
1.8696617336152221,-36.13657910689348
1.871247357293869,-36.11740981796626
1.872832980972516,-36.131530159521255
1.8744186046511628,-36.1201930569363
1.8760042283298097,-36.113916583203185
1.8775898520084566,-36.10224674328533
1.8791754756871035,-36.11176601864193
1.8807610993657504,-36.08267963342433
1.8823467230443975,-36.11807479968818
1.8839323467230444,-36.12217268238437
1.8855179704016916,-36.12608584638564
1.8871035940803385,-36.09494704824604
1.8886892177589854,-36.11288881670328
1.8902748414376322,-36.0950972513239
1.8918604651162791,-36.10020082386196
1.893446088794926,-36.1215146901908
1.895031712473573,-36.11238042132888
1.8966173361522198,-36.13519018869944
1.8982029598308667,-36.14180571290481
1.8997885835095139,-36.11834959941726
1.9013742071881607,-36.17084446467016
1.9029598308668076,-36.13187129455462
1.9045454545454548,-36.14606421560459
1.9061310782241017,-36.16425086158301
1.9077167019027486,-36.12347852679205
1.9093023255813955,-36.198026562683644
1.9108879492600424,-36.13540794952579
1.9124735729386892,-36.14591425442217
1.9140591966173361,-36.14445073215466
1.915644820295983,-36.21051493794972
1.91723044397463,-36.12331471221179
1.918816067653277,-36.222077300195586
1.920401691331924,-36.135425017766174
1.9219873150105709,-36.18612450732223
1.923572938689218,-36.231442416031065
1.9251585623678649,-36.231669893538445
1.9267441860465118,-36.1499769254629
1.9283298097251587,-36.21769341937435
1.9299154334038056,-36.22915478332875
1.9315010570824525,-36.21691879206021
1.9330866807610994,-36.20037742798766
1.9346723044397462,-36.358842264314774
1.9362579281183931,-36.21549867652992
1.9378435517970403,-36.30446559448467
1.9394291754756872,-36.2221465015538
1.941014799154334,-36.39083811795855
1.9426004228329812,-36.23725756892765
1.944186046511628,-36.28603532869494
1.945771670190275,-36.37414458087388
1.9473572938689219,-36.23183010456684
1.9489429175475688,-36.35540452834827
1.9505285412262157,-36.51053793315656
1.9521141649048626,-36.30057922451523
1.9536997885835097,-36.28171460534188
1.9552854122621566,-36.433175511570894
1.9568710359408035,-36.45095859885717
1.9584566596194504,-36.358042237757495
1.9600422832980973,-36.417477299730706
1.9616279069767442,-36.267443067147774
1.9632135306553913,-36.6695430141197
1.9647991543340382,-36.45877021699567
1.966384778012685,-36.31497119073975
1.967970401691332,-36.578832737263774
1.9695560253699789,-36.50196096708285
1.9711416490486258,-36.38072112048205
1.9727272727272729,-36.60635009767288
1.9743128964059198,-36.381462343155604
1.9758985200845667,-36.38694271430746
1.9774841437632136,-36.48757620378578
1.9790697674418605,-36.540402823076924
1.9806553911205074,-36.590859881804676
1.9822410147991545,-36.65335882387018
1.9838266384778014,-36.241313677178724
1.9854122621564483,-36.630334774562
1.9869978858350952,-36.46144764883107
1.988583509513742,-36.44682592333617
1.990169133192389,-36.53408836498931
1.991754756871036,-36.4376532395976
1.993340380549683,-36.56438374731137
1.9949260042283299,-36.68183132667876
1.9965116279069768,-36.50386371956383
1.9980972515856237,-36.41383028078746
1.9996828752642706,-36.61976514042794
2.0012684989429177,-36.478189707548935
2.0028541226215646,-36.633974294382604
2.0044397463002115,-36.65606574085449
2.0060253699788584,-36.60229346110073
2.0076109936575053,-36.3255187221187
2.009196617336152,-36.69545234913224
2.010782241014799,-36.53111815425753
2.012367864693446,-36.79573598513816
2.013953488372093,-36.69943641036298
2.0155391120507398,-36.89791127643437
2.0171247357293867,-36.5045234594568
2.018710359408034,-36.95170035954875
2.020295983086681,-36.49107047637555
2.021881606765328,-36.73934388527271
2.0234672304439747,-36.67754782193741
2.0250528541226216,-36.616821736202255
2.0266384778012685,-36.54287140562311
2.028224101479916,-36.59492133409726
2.0298097251585627,-36.61941205216745
2.0313953488372096,-36.38754167661593
2.0329809725158565,-36.516416317563696
2.0345665961945034,-36.35365440237675
2.0361522198731503,-36.529928381564744
2.037737843551797,-36.383705911259106
2.039323467230444,-36.46866788337769
2.040909090909091,-36.47534661912403
2.042494714587738,-36.50103172246131
2.044080338266385,-36.375193257810345
2.0456659619450317,-36.372628476559825
2.0472515856236786,-36.49369369620704
2.0488372093023255,-36.398492538695805
2.0504228329809724,-36.32688156297976
2.0520084566596193,-36.40629566710915
2.053594080338266,-36.609680164297416
2.055179704016913,-36.21836773923722
2.0567653276955604,-36.34317827054197
2.0583509513742073,-36.50009558406653
2.059936575052854,-36.48087746458608
2.061522198731501,-36.41023011182953
2.063107822410148,-36.28555922274667
2.064693446088795,-36.480961107142456
2.0662790697674422,-36.4306383150523
2.067864693446089,-36.51782153533945
2.069450317124736,-36.3402452443308
2.071035940803383,-36.41371365597563
2.07262156448203,-36.49287307185543
2.0742071881606767,-36.532290842771374
2.0757928118393236,-36.526493554944786
2.0773784355179705,-36.3821610919113
2.0789640591966174,-36.47739962365233
2.0805496828752643,-36.74141484064557
2.082135306553911,-36.75826410206075
2.083720930232558,-36.40256442264899
2.085306553911205,-36.489784829316555
2.086892177589852,-36.45516571878886
2.088477801268499,-36.65206123587831
2.0900634249471457,-36.36635394575484
2.0916490486257926,-36.531275841915104
2.09323467230444,-36.58070565292369
2.094820295983087,-36.55781688080655
2.0964059196617337,-36.45292290649508
2.0979915433403806,-36.574457789093955
2.0995771670190275,-36.462729968234605
2.1011627906976744,-36.54312939752693
2.1027484143763218,-36.39800954039023
2.1043340380549687,-36.610569320486164
2.1059196617336156,-36.37865874493775
2.1075052854122625,-36.44016030076326
2.1090909090909093,-36.45891536078063
2.1106765327695562,-36.551181014269254
2.112262156448203,-36.37524640108232
2.11384778012685,-36.505657462819826
2.115433403805497,-36.47726472770707
2.117019027484144,-36.43140039661764
2.1186046511627907,-36.35084430949264
2.1201902748414376,-36.411771414408385
2.1217758985200845,-36.566977990695584
2.1233615221987314,-36.37292339789807
2.1249471458773783,-36.38592461561838
2.126532769556025,-36.34804977342389
2.128118393234672,-36.43305731418302
2.129704016913319,-36.408487701272286
2.1312896405919664,-36.336685721156414
2.1328752642706132,-36.320560453109195
2.13446088794926,-36.381035301246754
2.136046511627907,-36.34936608907722
2.137632135306554,-36.3818480565325
2.139217758985201,-36.304414909670655
2.140803382663848,-36.281989523397115
2.142389006342495,-36.4019545400938
2.143974630021142,-36.30033450172647
2.145560253699789,-36.35323176146541
2.1471458773784358,-36.22504381130448
2.1487315010570827,-36.23808014955112
2.1503171247357296,-36.31130580292344
2.1519027484143765,-36.31877559096734
2.1534883720930234,-36.31885520016396
2.1550739957716702,-36.205343179253966
2.156659619450317,-36.24118395047219
2.158245243128964,-36.23692899765101
2.159830866807611,-36.21920697799892
2.161416490486258,-36.29525938493523
2.1630021141649047,-36.160335569424646
2.1645877378435516,-36.27892885151347
2.1661733615221985,-36.179698418055324
2.1677589852008454,-36.21636247589922
2.1693446088794928,-36.16429109023095
2.1709302325581397,-36.22147656386876
2.1725158562367866,-36.23042322608652
2.1741014799154335,-36.16829378389957
2.1756871035940804,-36.12818567565378
2.1772727272727277,-36.15917399031694
2.1788583509513746,-36.214487071367465
2.1804439746300215,-36.160871966802624
2.1820295983086684,-36.13773048875499
2.1836152219873153,-36.152869529637734
2.185200845665962,-36.15905738241135
2.186786469344609,-36.13814259966999
2.188372093023256,-36.15060581338414
2.189957716701903,-36.14071654137062
2.1915433403805498,-36.130019815002996
2.1931289640591967,-36.14846924396513
2.1947145877378436,-36.133340039739196
2.1963002114164905,-36.12308808332671
2.1978858350951374,-36.13450290140247
